name,address,postcode,area_name,area_code,long,lat
Coral Racing Limited,"Coral Racing Ltd, 44 Carr Lane, Wigan",WN3 5ND,Wigan,E08000010,-2.64214,53.524251
Coral Racing Limited,"Coral Racing Ltd, 44-46 Firs Lane, Leigh",WN7 4SB,Wigan,E08000010,-2.534293,53.49814
Coral Racing Limited,"Coral Racing Ltd, 64 Market Street, Hindley, Wigan",WN2 3AN,Wigan,E08000010,-2.577516,53.536158
Coral Racing Limited,"Coral Racing Ltd, 646-648 Ormskirk Road, Wigan",WN5 8BE,Wigan,E08000010,-2.677009,53.535286
Coral Racing Limited,"Coral Racing Ltd, 7 Smithy Green, Ince, Wigan",WN2 2AT,Wigan,E08000010,-2.605954,53.543298
Jay Bee Leisure (Leigh) Limited,"Jay Bee Leisure, 66 Market Street, Atherton, Manchester",M46 0DP,Wigan,E08000010,-2.494505,53.523613
Jay Bee Leisure (Leigh) Limited,"Jay Bee Leisure, Unit 24, Spinning Gate, Leigh",WN7 4PG,Wigan,E08000010,-2.516609,53.495512
William Hill Organization Limited,"William Hill, 1 Brierfield Avenue, Manchester",M46 0HA,Wigan,E08000010,-2.493912,53.528308
William Hill Organization Limited,"William Hill, 100 Bolton Road, Atherton, Manchester",M46 9JY,Wigan,E08000010,-2.485507,53.526752
William Hill Organization Limited,"William Hill, 1-3 Heath Street, Golborne, Warrington",WA3 3BN,Wigan,E08000010,-2.598179,53.476669
William Hill Organization Limited,"William Hill, 137 Ormskirk Road, Wigan",WN5 8AQ,Wigan,E08000010,-2.680781,53.536187
William Hill Organization Limited,"William Hill, 165 Poolstock Lane, Wigan",WN3 5HW,Wigan,E08000010,-2.644645,53.52831
William Hill Organization Limited,"William Hill, 189/191 Elliot Street, Tyldesley",M29 8DR,Wigan,E08000010,-2.465999,53.514075
William Hill Organization Limited,"William Hill, 25A The Gerard Centre, Gerard Street, Ashton-In-Makerfield, Wigan",WN4 9AN,Wigan,E08000010,-2.636989,53.486545
William Hill Organization Limited,"William Hill, 2-8 Bradshawgate, Leigh",WN7 4LX,Wigan,E08000010,-2.518335,53.496258
William Hill Organization Limited,"William Hill, 432 Warrington Road, Wigan",WN3 6QF,Wigan,E08000010,-2.654512,53.526431
William Hill Organization Limited,"William Hill, 46 Market Street, Atherton, Manchester",M46 0DG,Wigan,E08000010,-2.492273,53.523569
William Hill Organization Limited,"William Hill, 548 Atherton Road, Hindley Green, Wigan",WN2 4SJ,Wigan,E08000010,-2.555373,53.526275
William Hill Organization Limited,"William Hill, 761-763 Ormskirk Road, Wigan",WN5 8AT,Wigan,E08000010,-2.68353,53.536408
William Hill Organization Limited,"William Hill, 7-9 Mesnes Street, Wigan",WN1 1QP,Wigan,E08000010,-2.631174,53.548624
Shipley Brothers Limited,"B JS Bingo, Ellesmere Street, Leigh",WN7 4LQ,Wigan,E08000010,-2.518193,53.4944
Tote (Successor Company) Limited,"Totesport, 115-117 Scholes Precinct, Wigan",WN1 3SD,Wigan,E08000010,-2.622462,53.546323
Tote (Successor Company) Limited,"Totesport, 162-164 Manchester Road, Ince, Wigan",WN2 2EA,Wigan,E08000010,-2.603835,53.54285
Tote (Successor Company) Limited,"Totesport, 22 Wallgate, Wigan",WN1 1JU,Wigan,E08000010,-2.632693,53.545233
Tote (Successor Company) Limited,"Totesport, 236 Scholes, Wigan",WN1 3NH,Wigan,E08000010,-2.620127,53.54967
Tote (Successor Company) Limited,"Totesport, 397 Ormskirk Road, Wigan",WN5 9DH,Wigan,E08000010,-2.667057,53.535626
Tote (Successor Company) Limited,"Totesport, 48-50 Warrington Road, Platt Bridge, Wigan",WN2 5JA,Wigan,E08000010,-2.598031,53.51755
Tote (Successor Company) Limited,"Totesport, 83 Market Street, Hindley, Wigan",WN2 3AE,Wigan,E08000010,-2.577019,53.536257
Tote (Successor Company) Limited,"Totesport, 9 Preston Road, Standish, Wigan",WN6 0HR,Wigan,E08000010,-2.664161,53.586772
Tote (Successor Company) Limited,"Totesport, 92 Bradshawgate, Leigh",WN7 4NP,Wigan,E08000010,-2.514442,53.495951
Tote (Successor Company) Limited,"Totesport, Chapel Lane, Wigan",WN3 4HS,Wigan,E08000010,-2.631137,53.54004
Cashino Gaming Limited,"Cashino Gaming Limited, 95 Market Street, Atherton, Manchester",M46 0DA,Wigan,E08000010,-2.494072,53.523867
Praesepe Limited,"Praesepe, 95 Market Street, Atherton, Manchester",M46 0DP,Wigan,E08000010,-2.494505,53.523613
Mr Rigby's Leisuretime Limited,"Mr Rigby's Leisuretime, 48 Bradshawgate, Leigh",WN7 4LA,Wigan,E08000010,-2.517038,53.496131
Ventura Leisure Limited,"Kings Amusements, 32-36 Standishgate, Wigan",WN1 1UE,Wigan,E08000010,-2.630902,53.547537
